f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Kaivalya,Loupy,M,203,691-1252,DANBURY,CT,6816,S,N,90000,5,12750,0,0
Nobuyoshi,Tarabout,M,505,704-5290,LAS CRUCES,NM,88011,M,N,95000,5.3,0,6600,0
Xiangzhen,Marwedel,M,702,464-8234,INCLINE VILLAGE,NV,89451,M,Y,30000,0,0,0,0
Keijo,Czajkowski,F,337,866-1249,WASHINGTON,LA,70589,M,N,5000,2,0,9000,0
Ulises,Veeraraghavan,M,775,270-6588,GARDNERVILLE,NV,89410,S,N,80000,0,0,0,0
Baoling,Louth,F,949,801-2401,RIALTO,CA,92377,S,N,45000,9.3,87,0,0
Bhaskaram,Rozen,M,682,308-7328,STANTON,TX,79782,S,N,95000,0,0,0,0
Keng,Skatulla,F,518,210-2003,NEW YORK,NY,10039,M,Y,80000,4.4170732,0,0,1000
Gerti,Herbst,F,401,948-1288,OAKLAND,RI,2858,M,N,85000,0,0,0,0
Sendhil,Madanlal,F,573,117-2729,CAPE GIRARDEAU,MO,63703,S,N,5000,3.75,2100,0,0
Elrique,Broos,F,503,757-6222,JORDAN VALLEY,OR,97910,M,N,90000,9,0,318,0
Haechull,Boksenbaum,M,269,972-7571,KINCHELOE,MI,49784,M,Y,15000,3.9,0,6200,3100
Frieda,Kurbel,F,207,109-1180,WINTERPORT,ME,4496,M,N,95000,8.5,0,5700,0
Shafi,Westarp,M,240,859-4819,COLUMBIA,MD,21045,S,Y,90000,4.75,2400,0,2400
Kanth,Urpani,F,706,214-1772,REIDSVILLE,GA,30499,M,Y,55000,6,0,5400,3000
Alicja,Kombarov,M,406,869-1673,POLARIS,MT,59746,M,N,100000,6.9,0,3800,0
Pranav,Ismaeel,F,859,846-4244,BARDSTOWN,KY,40004,S,Y,10000,2.3888888,20,0,20
Donn,Grad,M,787,169-7022,BARCELONETA,PR,617,M,N,55000,0,0,0,0
Shore,Feldhoffer,M,859,823-8430,COVINGTON,KY,41016,S,N,5000,2.1111112,20,0,0
Jinhui,Bahk,F,276,518-1704,VIRGINIA BEACH,VA,23479,S,N,10000,3.875,900,0,0
Joford,Rani,F,256,922-5120,BIRMINGHAM,AL,35230,M,N,45000,5,0,3000,0
Susumu,Swanberg,M,702,382-8658,HAWTHORNE,NV,89415,S,N,25000,0,0,0,0
Kazuhisa,Usmani,F,321,113-1536,FELDA,FL,33930,S,Y,15000,0,0,0,0
Ryuji,Tomeh,F,605,284-8128,FAIRBURN,SD,57738,S,Y,30000,0,0,0,0
Ludwik,Brush,M,402,769-4463,BELLWOOD,NE,68624,S,Y,65000,6.84,103,0,103
Kejitan,Zamboni,F,308,746-8995,BATTLE CREEK,NE,68715,S,N,80000,6.84,103,0,0
Fedor,Preusig,F,605,695-4923,NEW HOLLAND,SD,57364,M,N,5000,0,0,0,0
Shaoyu,Romoli,F,847,389-9900,ESSEX,IL,60935,S,N,90000,3,2000,0,0
Eyeun,Meuser,F,720,290-8113,GENOA,CO,80818,S,Y,85000,4.63,0,0,0
Chaosheng,Blakeman,M,505,977-6615,RADIUM SPRINGS,NM,88054,S,N,50000,5.3,3300,0,0
Wensheng,Ramnath,F,605,365-2564,HOUGHTON,SD,57449,M,Y,15000,0,0,0,0
Selee,Cesareni,F,443,291-5147,HAGERSTOWN,MD,21741,S,N,25000,4.75,2400,0,0
Sei'ichi,Bloedorn,F,603,724-6800,INTERVALE,NH,3845,M,N,30000,0,0,0,0
Margo,Scacca,M,802,384-6870,VERSHIRE,VT,5079,S,N,60000,4.1988535,3300,0,0
Dick,Bertelsen,M,413,775-1383,EAST BOSTON,MA,2228,S,Y,35000,5.3,3575,0,1000
Jonny,Lamba,M,803,229-4221,SILVERSTREET,SC,29145,M,N,70000,7,0,6600,0
Tihomir,Dehdashti,M,810,959-8193,READING,MI,49274,S,Y,75000,3.9,3100,0,3100
Chrysanthos,Angster,F,517,444-8668,CONKLIN,MI,49403,S,Y,100000,3.9,3100,0,3100
Somkiat,Ratnakar,F,603,790-7484,RAYMOND,NH,3077,M,N,45000,0,0,0,0
Weiru,McCay,F,520,176-1242,PINON,AZ,86510,M,N,10000,2.87,0,4200,0
Jogg,Fanti,M,401,734-5038,GREENVILLE,RI,2828,M,N,40000,0,0,0,0
Hironori,Kirchherr,F,401,431-8436,NORTH KINGSTOWN,RI,2852,M,N,5000,0,0,0,0
Nhon,Wouk,M,775,360-6534,RENO,NV,89533,S,N,60000,0,0,0,0
Irene,Luthar,F,406,860-1977,BILLINGS,MT,59115,S,Y,75000,6.9,1900,0,1900
Leonor,Caticha,F,402,413-7508,SOUTH SIOUX CITY,NE,68776,M,Y,55000,6.84,0,206,103
Xiaofa,Malevsky,M,480,243-6897,ARLINGTON,AZ,85322,S,N,65000,3.7224998,2100,0,0
Shifu,Borgstrom,F,435,533-1862,AURORA,UT,84620,S,Y,10000,7,2475,0,2475
Mathis,Chalamaiah,M,202,847-9873,WASHINGTON,DC,20570,M,N,25000,7.875,0,2740,0
Evan,Gimarc,F,316,896-5669,TYRO,KS,67364,M,N,70000,6.45,0,4500,0
Ayako,Klaschka,M,401,234-9893,WARWICK,RI,2887,M,N,5000,0,0,0,0
Avadis,Gubsky,M,404,774-9841,BRUNSWICK,GA,31520,S,Y,30000,6,2700,0,3000
Husam,Porkaew,M,816,698-8484,MARYVILLE,MO,64468,M,N,5000,3.75,0,4200,0
Nicola,Behrends,F,304,134-9633,BLACKSVILLE,WV,26521,M,N,30000,4.4,0,4000,0
Mashes,Kayser,F,203,452-5872,TRUMBULL,CT,6611,M,Y,100000,5,0,24500,0
Mirja,Futagami,F,717,277-9966,MAPLETON DEPOT,PA,17052,S,Y,70000,3.07,0,0,0
Bev,Kasi,F,971,482-5748,AMITY,OR,97101,S,Y,55000,9,159,0,159
Yukoo,Mauceri,F,240,562-9449,BROWNSVILLE,MD,21715,S,Y,90000,4.75,2400,0,2400
Xiaorong,Montenyohl,F,401,589-8148,MAPLEVILLE,RI,2839,S,Y,55000,0,0,0,0
Kali,Cyranek,M,603,206-2406,NASHUA,NH,3061,S,N,75000,0,0,0,0
Aiguo,Shedroff,F,425,485-7114,ELBE,WA,98330,M,Y,55000,0,0,0,0
Jane,Danneberg,F,303,399-9075,COLORADO SPRINGS,CO,80903,S,Y,95000,4.63,0,0,0
Evelina,Pavlotskaya,M,513,403-2054,BLANCHESTER,OH,45107,M,N,35000,1.7078462,0,2600,0
Zubin,Gotzinger,F,636,181-6396,AVILLA,MO,64833,S,N,65000,6,2100,0,0
Youseek,McKee,M,808,947-2723,WAIALUA,HI,96791,M,N,70000,8.25,0,2080,0
Zhijian,Rios,M,212,348-5139,SHOKAN,NY,12481,S,N,35000,4.1564026,0,0,0
Oyekunle,Videira,M,334,868-7581,CLAYTON,AL,36016,S,Y,50000,5,1500,0,300
Yannis,Woehl,M,301,653-7283,LUTHERVILLE TIMONIUM,MD,21093,M,Y,95000,4.75,0,4800,2400
Keld,Dachille,F,307,375-6596,JEFFREY CITY,WY,82310,M,Y,5000,0,0,0,0
Stamos,Kanamori,M,760,341-3211,TEMECULA,CA,92592,S,N,25000,5.410157,87,0,0
Zhenyi,Geertgens,F,787,897-8757,BARCELONETA,PR,617,S,N,80000,0,0,0,0
Bracha,Lepage,M,559,288-6805,STOCKTON,CA,95208,S,N,60000,9.3,87,0,0
Ethan,Seredynski,M,580,685-2301,ALLEN,OK,74825,S,N,60000,6.25,1000,0,0
Casey,Pampoukis,M,781,106-7633,BROCKTON,MA,2305,M,N,70000,5.3,0,7150,0
Devika,Gilhooly,M,678,237-5385,MANSFIELD,GA,30055,S,N,60000,6,2700,0,0
Kyunghee,Heckmann,F,571,412-9371,VIENNA,VA,22180,M,N,5000,2.5357144,0,1800,0
Franis,Botsch,F,301,260-8363,TALL TIMBERS,MD,20690,S,N,5000,4.75,2400,0,0
Holland,DosSantos,M,843,539-4923,TIGERVILLE,SC,29688,S,Y,55000,7,3300,0,3300
Joaquin,Pashtan,M,802,453-7217,WARREN,VT,5674,M,Y,70000,4.397808,0,6600,3300
Teck,Riva,M,513,460-3352,COLUMBUS,OH,43228,S,N,95000,3.6995387,1300,0,0
Peng,Didic,F,704,280-9281,HARRIS,NC,28074,M,N,75000,7.305944,0,6600,0
Nabanita,Uejio,M,402,848-1518,ODESSA,NE,68861,M,Y,75000,6.84,0,206,103
Mikiya,Mamelak,F,859,351-5076,FORDSVILLE,KY,42343,S,Y,50000,4.611111,20,0,20
Yoav,Bratten,M,402,141-8503,ALLEN,NE,68710,M,N,25000,6.5736103,0,206,0
Pasqua,Forier,M,516,318-3417,SAYVILLE,NY,11782,M,N,90000,4.475,0,0,0
Lowrence,Copperman,F,406,584-6005,PENDROY,MT,59467,M,Y,85000,6.9,0,3800,1900
Krishnamurthy,While,F,808,423-4756,HONOLULU,HI,96801,M,Y,5000,1.9407895,0,2080,1040
Fabiano,Ponomarenko,M,605,885-3365,SIOUX FALLS,SD,57108,S,Y,20000,0,0,0,0
Chuzo,Gecsel,F,907,954-8337,MOUNTAIN VILLAGE,AK,99632,M,N,30000,0,0,0,0
Sonal,Moliner,M,951,102-5118,PRINCETON,CA,95970,M,N,95000,9.3,0,174,0
Sydney,Earley,M,248,983-3214,MORLEY,MI,49336,S,Y,10000,3.9,3100,0,3100
Stefanka,Ajjanagadde,M,516,614-5830,ALBANY,NY,12241,S,N,80000,4.4170732,0,0,0
Shigehiro,Cullers,M,337,645-7730,MARRERO,LA,70073,M,N,35000,6,0,9000,0
Duccio,Guyton,F,816,647-1499,SPRINGFIELD,MO,65810,M,Y,30000,6,0,4200,1200
Gen,Cippico,M,612,557-6621,CROSSLAKE,MN,56442,M,N,5000,5.35,0,6600,0
Narayana,Azevdeo,F,406,829-1006,WEST GLACIER,MT,59936,M,Y,40000,6.9,0,3800,1900
Erina,Raghavendran,M,307,897-9696,KELLY,WY,83011,M,N,90000,0,0,0,0
Mohsin,Gelsey,F,603,255-8020,TILTON,NH,3298,S,Y,50000,0,0,0,0
Froduald,Cools,M,406,908-5404,BILLINGS,MT,59108,M,Y,50000,6.9,0,3800,1900
Xiaolei,Alsio,F,781,336-5698,HAVERHILL,MA,1831,S,Y,35000,5.3,3575,0,1000
Foong,Caspi,M,308,477-8396,OMAHA,NE,68138,M,N,40000,6.84,0,206,0
Ronny,Hainaut,M,605,659-2127,FAITH,SD,57626,M,Y,75000,0,0,0,0
Siva,Felgentreu,M,207,972-4030,CAPE ELIZABETH,ME,4107,M,Y,80000,8.5,0,5700,2850
Chunguang,Carra,M,580,715-7589,HUNTER,OK,74640,S,Y,65000,6.25,1000,0,1000
Adi,Ronchette,F,501,331-5141,OAKLAND,AR,72661,S,Y,90000,7,20,0,20
Hirosato,Dustdar,F,302,307-6444,ELLENDALE,DE,19941,M,N,85000,5.95,0,220,0
Onur,Claudson,M,956,366-9042,LUBBOCK,TX,79411,M,Y,20000,0,0,0,0
Bin,Steckelberg,M,636,241-5414,BONNOTS MILL,MO,65016,S,N,85000,6,2100,0,0
Ryosuke,Chleq,F,765,615-5938,DUPONT,IN,47231,S,Y,20000,3.4,1000,0,1000
Zhongyang,Basler,F,918,437-5000,FORT SUPPLY,OK,73841,S,N,75000,6.25,1000,0,0
Frederic,Sichman,F,308,669-3182,GRANT,NE,69140,S,N,55000,6.84,103,0,0
Faye,Kesavan,M,502,469-5338,OAK GROVE,KY,42262,M,N,35000,3.7777777,0,40,0
Xuhua,Steigerwald,F,302,622-4846,MILTON,DE,19968,M,N,40000,4.586364,0,220,0
Deniz,Horiguchi,M,336,235-8712,HENDERSON,NC,27537,S,N,65000,7.0961537,3300,0,0
Madjid,Kandlur,M,785,380-7799,HAYS,KS,67601,S,Y,25000,5.4666667,2250,0,2250
Egor,Halfin,F,971,556-8466,CRATER LAKE,OR,97604,S,N,80000,9,159,0,0
Lofti,Toyoshima,F,787,796-6187,SAN JUAN,PR,908,M,N,5000,0,0,0,0
Byunggyu,Fleischanderl,M,678,529-4799,OCILLA,GA,31774,S,Y,5000,4.4,2700,0,3000
Katsuto,Rehn,F,947,242-4907,LAKEVILLE,MI,48366,S,N,55000,3.9,3100,0,0
Haodong,Jaklic,F,770,598-5565,MERSHON,GA,31551,M,N,95000,6,0,5400,0
Vassilios,Pell,M,479,863-9047,DRIVER,AR,72329,S,Y,80000,7,20,0,20
Walther,Demleitner,F,402,704-7393,PRIMROSE,NE,68655,S,N,75000,6.84,103,0,0
Timofei,Leiba,F,515,274-4602,LATIMER,IA,50452,M,Y,35000,5.567322,0,80,40
Itaru,Gill,M,630,463-2333,DOWNERS GROVE,IL,60515,M,N,20000,3,0,4000,0
Siva,Melvin,M,563,464-8981,MINGO,IA,50168,M,N,45000,7.111101,0,80,0
Mitchel,Ustimenko,F,480,584-4492,PINETOP,AZ,85935,S,Y,45000,3.4125,2100,0,2300
Bindu,Wechsung,M,347,852-5076,GROTON,NY,13073,M,Y,100000,4.5329266,0,0,1000
Pam,Augusteijn,F,207,526-4748,JACKMAN,ME,4945,S,N,10000,4.5857663,2850,0,0
Sharat,Fritts,M,307,798-6860,WYARNO,WY,82845,M,Y,85000,0,0,0,0
Ryutaro,Wansing,M,302,694-9475,WILMINGTON,DE,19889,M,N,30000,3.9045453,0,220,0
Kothuri,Conte,F,201,990-5355,MORRISTOWN,NJ,7963,M,N,95000,2.5828125,0,2000,0
Dongmo,Orejas,F,781,503-5782,NORWELL,MA,2061,S,Y,35000,5.3,3575,0,1000
Rune,Margarian,F,763,340-1069,COTTONWOOD,MN,56229,S,N,5000,5.35,3300,0,0
Oskari,Banning,F,256,692-8607,MINTER,AL,36761,M,Y,85000,5,0,3000,300
Sham,Miyachi,M,330,592-1938,CHATFIELD,OH,44825,M,N,85000,3.36759,0,2600,0
Barun,Rodding,F,971,251-2964,PORTLAND,OR,97293,S,Y,60000,9,159,0,159
Tanguy,Vassallo,M,970,416-2233,STRASBURG,CO,80136,M,N,50000,4.63,0,0,0
Claas,Nerbonne,F,502,458-3056,DE MOSSVILLE,KY,41033,M,Y,85000,6,0,40,20
Mariusz,Khamare,F,609,192-6195,FAR HILLS,NJ,7931,M,N,25000,1.4788542,0,2000,0
Evan,Angebranndt,F,234,905-7231,TOLEDO,OH,43699,S,Y,60000,2.537718,1300,0,1300
Manu,Formella,F,913,839-9784,GARLAND,KS,66741,M,N,15000,3.5,0,4500,0
Arnold,Therien,F,307,998-2180,LARAMIE,WY,82071,M,N,60000,0,0,0,0
Andris,Bitton,M,808,304-4435,HONOLULU,HI,96843,M,Y,20000,4.644737,0,2080,1040
Yuqun,Mosciatti,F,401,173-3941,GREENVILLE,RI,2828,S,Y,100000,0,0,0,0
Conrado,Philipose,F,339,531-8719,NEWTON LOWER FALLS,MA,2462,M,Y,55000,5.3,0,7150,1000
Nicolae,Hancart,F,240,443-1133,BALTIMORE,MD,21251,S,Y,45000,4.75,2400,0,2400
Ljubomir,Kerstetter,F,913,534-1995,CAWKER CITY,KS,67430,M,N,70000,6.45,0,4500,0
Weihai,Hanakawa,M,706,331-4827,FOREST PARK,GA,30298,S,N,95000,6,2700,0,0
Palle,Anido,M,520,369-2430,CLARKDALE,AZ,86324,S,N,60000,3.645,2100,0,0
Kristof,Blache,M,785,917-7095,SALINA,KS,67401,M,Y,95000,6.45,0,4500,2250
Kut,Spalazzi,F,574,192-5956,EVANSVILLE,IN,47714,S,N,75000,3.4,1000,0,0
Paicheng,Obermaier,F,701,935-3157,GACKLE,ND,58442,S,N,10000,2.1,3300,0,0
Yolla,Kluners,F,602,917-1840,QUARTZSITE,AZ,85346,S,Y,30000,3.1799998,2100,0,2300
Pierpaolo,Danneberg,F,980,873-9415,POLLOCKSVILLE,NC,28573,M,Y,50000,6.7814684,0,6600,3300
Phill,Barnhill,M,769,272-8224,COLUMBUS,MS,39702,S,N,30000,5,6000,0,0
Tzyh,Schreiter,F,606,916-2035,MARTHA,KY,41159,M,Y,65000,5.4444447,0,40,20
Susanta,Higashino,M,202,521-7299,WASHINGTON,DC,20533,M,N,100000,9,0,2740,0
Michi,Dahlbom,F,301,157-5171,TAKOMA PARK,MD,20912,S,N,35000,4.75,2400,0,0
Shaji,Ruben,M,931,324-1673,NEWPORT,TN,37822,S,Y,90000,0,0,0,0
Nicole,Aberg,F,502,733-9661,HINDMAN,KY,41822,S,N,35000,3.7777777,20,0,0
Dwight,Pier,M,912,817-6936,BAINBRIDGE,GA,39819,M,N,40000,6,0,5400,0
Gurjeet,Govert,M,406,675-1194,ROBERTS,MT,59070,M,Y,80000,6.9,0,3800,1900
Arunprasad,Uyttendaele,M,540,756-6496,RICHMOND,VA,23230,S,Y,70000,5.75,900,0,900
Temple,Castello,F,304,832-2406,RICHWOOD,WV,26261,M,Y,35000,4.75,0,4000,2000
Nirad,Batliner,F,603,842-8975,ALTON,NH,3809,M,N,60000,0,0,0,0
Jacek,Aitken,M,505,920-7387,PUEBLO OF ACOMA,NM,87034,M,Y,70000,5.3,0,6600,3300
Xingang,Provine,F,503,178-9570,PORTLAND,OR,97207,S,N,70000,9,159,0,0
Vladik,Inenaga,M,870,755-7856,DATTO,AR,72424,S,N,80000,7,20,0,0
Nazanin,Schueller,F,802,337-3818,PERU,VT,5152,S,N,95000,4.8951945,3300,0,0
Zine,Siegrist,M,952,959-1563,YOUNG AMERICA,MN,55394,M,Y,35000,6.1232123,0,6600,3300
Liana,Geertgens,M,505,774-1356,ALBUQUERQUE,NM,87114,S,Y,50000,5.3,3300,0,3300
Pepijn,Grems,M,401,760-9069,WEST WARWICK,RI,2893,S,N,85000,0,0,0,0
Ilya,Bitner,F,406,272-2103,BUTTE,MT,59701,S,Y,85000,6.9,1900,0,1900
TingTing,Krychniak,M,208,153-3684,BOISE,ID,83707,S,N,75000,7.8,3300,0,0
Suzette,Eickermann,M,240,599-1371,BUCKEYSTOWN,MD,21717,M,Y,40000,4.75,0,4800,2400
Sakae,Davisson,M,814,880-8774,SLIGO,PA,16255,M,Y,10000,3.07,0,0,0
Thies,Husain,F,502,710-3810,CLIFTY,KY,42216,M,Y,80000,6,0,40,20
Jess,Kasprzak,F,602,439-2707,VALENTINE,AZ,86437,S,Y,10000,2.87,2100,0,2300
Hezhi,Rieffel,M,813,210-8261,SARASOTA,FL,34233,S,Y,90000,0,0,0,0
Mahendra,Gove,M,970,866-6679,BOULDER,CO,80329,S,N,75000,4.63,0,0,0
Domenico,Banbara,F,434,304-7599,TROUTDALE,VA,24378,M,N,75000,5.75,0,1800,0
Tandy,Kechadi,F,580,832-7450,KENEFIC,OK,74748,S,N,5000,3.0555556,1000,0,0
Michio,Kayashima,F,401,554-9302,MIDDLETOWN,RI,2842,S,N,65000,0,0,0,0
Jingde,Toinard,M,707,950-5495,CANOGA PARK,CA,91304,S,N,60000,9.3,87,0,0
Henner,Terrano,F,434,144-6048,RILEYVILLE,VA,22650,M,Y,95000,5.75,0,1800,900
Ayodele,Geurts,F,865,503-6510,ONLY,TN,37140,M,Y,95000,0,0,0,0
Audris,Deville,M,843,936-1258,JOHNS ISLAND,SC,29457,S,Y,45000,7,3300,0,3300
Raimondas,Vodislav,F,234,151-9199,SOUTH BLOOMINGVILLE,OH,43152,S,N,55000,2.3717437,1300,0,0
Halina,Aboulhamid,F,860,514-7440,CHESHIRE,CT,6410,M,Y,5000,3,0,24500,0
Alvis,Cullingford,M,561,943-9633,TAMPA,FL,33680,S,Y,30000,0,0,0,0
Raul,Krone,M,503,707-2236,OAKLAND,OR,97462,M,Y,30000,9,0,318,159
Emilie,Sybre,F,787,504-8421,HATILLO,PR,659,M,Y,35000,0,0,0,0
Debatosh,Gille,F,203,540-5039,STAMFORD,CT,6907,M,Y,20000,5,0,24500,0
Greta,Raalte,F,267,900-1811,SOUTH MOUNTAIN,PA,17261,S,Y,20000,3.07,0,0,0
Letizia,Kalb,M,304,243-4205,BROHARD,WV,26138,M,Y,90000,6.5,0,4000,2000
Cristobal,Fraenkel,F,503,390-5899,RICHLAND,OR,97870,M,N,50000,9,0,318,0
Anatoli,Maasen,M,605,453-1603,ERWIN,SD,57233,S,N,70000,0,0,0,0
Kasi,Erva,F,702,695-7592,LAS VEGAS,NV,89150,S,Y,65000,0,0,0,0
Nasir,Blom,F,334,961-9431,BIRMINGHAM,AL,35224,M,N,50000,5,0,3000,0
Arnaud,Kalkbrener,M,203,497-9161,RIDGEFIELD,CT,6877,M,N,45000,5,0,24500,0
Meenakshisundaram,Croitoru,F,610,244-7183,MARS,PA,16046,S,Y,20000,3.07,0,0,0
Gunhild,Mikov,F,775,397-4429,LUNING,NV,89420,S,Y,25000,0,0,0,0
Alf,Luthar,M,608,328-2652,GRANTSBURG,WI,54840,M,N,75000,5.7495394,0,1400,0
Frantisek,Stevens,M,559,130-4844,LOS ANGELES,CA,90071,S,Y,100000,9.3,87,0,272
Ziv,Maskas,F,803,534-2929,ADAMS RUN,SC,29426,M,Y,80000,7,0,6600,3300
Yunshan,Bottou,M,740,723-4997,COLUMBUS,OH,43268,M,N,5000,0.712,0,2600,0
Fouzia,Bert,F,228,129-4720,GREENVILLE,MS,38704,S,N,15000,5,6000,0,0
Mechthild,Chmielinska,M,907,198-9216,KARLUK,AK,99608,S,N,70000,0,0,0,0
Tulika,Gessel,M,401,896-2555,PORTSMOUTH,RI,2871,S,Y,100000,0,0,0,0
Maeve,Yanike,F,808,929-9956,HONOLULU,HI,96826,M,Y,70000,8.25,0,2080,1040
Iliano,Benaroch,M,701,382-3024,MYLO,ND,58353,M,N,70000,2.5671675,0,6600,0
Averill,Dasu,F,785,370-3307,TOPEKA,KS,66626,S,N,50000,6.45,2250,0,0
Filipe,Grunsky,M,308,257-4959,MAXWELL,NE,69151,S,Y,40000,6.84,103,0,103
Rabab,Heuser,M,617,654-9541,BRIDGEWATER,MA,2324,S,Y,70000,5.3,3575,0,1000
Krishnaiah,Lipinski,F,207,547-8474,LEWISTON,ME,4243,S,Y,80000,8.5,2850,0,2850
Jangsu,Aerts,M,551,337-5651,FAIR HAVEN,NJ,7704,S,Y,50000,1.873125,1000,0,1500
Daigo,Tannen,M,256,820-4308,TUSCALOOSA,AL,35486,S,Y,5000,5,1500,0,300
Subhasis,Borgstrom,M,939,269-2081,CATANO,PR,963,M,Y,5000,0,0,0,0
Masayasu,Goldsworthy,F,435,423-4311,SALT LAKE CITY,UT,84158,S,Y,50000,7,2475,0,2475
Tulin,Cagley,F,620,837-7779,TONGANOXIE,KS,66086,S,N,15000,3.5,2250,0,0
Toralf,Jurka,F,616,412-6633,ROSEVILLE,MI,48066,S,Y,75000,3.9,3100,0,3100
Rhon,Gambosi,M,562,355-8835,WEED,CA,96094,S,Y,15000,3.0493855,87,0,272
Danco,Bien,F,605,984-8100,CLARK,SD,57225,M,Y,5000,0,0,0,0
Shogo,Aalborg,F,260,772-5746,FRIENDSHIP,IN,47021,M,Y,5000,3.4,0,2000,1000
Holger,Herman,M,307,710-4263,OTTO,WY,82434,S,Y,10000,0,0,0,0
Ashoka,Grable,F,202,550-5416,WASHINGTON,DC,20390,M,Y,85000,9,0,2740,1370
Paolo,Lindenberg,F,302,222-2390,BEAR,DE,19701,S,Y,5000,2.2,110,0,110
Baltasar,Leivent,F,901,229-1986,BLAINE,TN,37709,M,N,35000,0,0,0,0
Jeffery,Reim,M,651,325-1052,CLEARWATER,MN,55320,M,N,45000,6.6568303,0,6600,0
Moni,Stellhorn,F,478,983-1736,THOMASVILLE,GA,31792,M,Y,20000,6,0,5400,3000
Nectaria,Woll,F,347,389-5587,MONROE,NY,10950,S,N,65000,4.330183,0,0,0
Vaibhav,Hennings,M,870,663-3125,CALION,AR,71724,M,Y,75000,7,0,40,20
Hamza,Dichev,M,641,618-3246,MERIDEN,IA,51037,S,N,85000,8.98,40,0,0
Annabelle,Granlund,F,603,464-9927,GOSHEN,NH,3752,S,N,25000,0,0,0,0
Antione,Beau,M,832,782-5604,BEEVILLE,TX,78102,M,N,10000,0,0,0,0
Dongho,Schell,M,567,522-3837,CASTALIA,OH,44824,M,N,70000,2.8696666,0,2600,0
Gregor,Kriplani,M,307,927-1044,ARVADA,WY,82831,M,N,20000,0,0,0,0
Johnathan,Wavish,M,321,161-3682,TAMPA,FL,33609,S,N,10000,0,0,0,0
Yojiro,Cooley,F,603,621-6444,GOFFSTOWN,NH,3045,M,N,20000,0,0,0,0
Narayan,Terris,F,240,372-9352,CAPITOL HEIGHTS,MD,20731,M,N,85000,4.75,0,4800,0
Attilio,Gurel,M,208,553-5909,CASTLEFORD,ID,83321,S,Y,55000,7.8,3300,0,3300
Dhabaleswar,Shokrollahi,F,484,958-1220,SOUTH PARK,PA,15129,S,Y,65000,3.07,0,0,0
Hany,Mobasseri,F,205,357-7817,MONTGOMERY,AL,36141,S,N,60000,5,1500,0,0
Anup,Samarati,F,401,625-4143,FORESTDALE,RI,2824,M,Y,15000,0,0,0,0
Sumitaka,Joseloff,M,859,852-7192,LEXINGTON,KY,40523,S,N,70000,5.7222223,20,0,0
Edvard,Waumans,F,541,123-8508,VALE,OR,97918,M,N,100000,9,0,318,0
Yunming,Berdichevsky,F,307,108-8943,ETNA,WY,83118,S,N,45000,0,0,0,0
Doru,Knightly,F,308,417-2602,ANSLEY,NE,68814,S,N,70000,6.84,103,0,0
Kalman,Melter,F,702,376-8636,GARDNERVILLE,NV,89460,S,N,40000,0,0,0,0
Debasis,Tryon,M,502,256-5609,LEJUNIOR,KY,40849,S,N,35000,3.7777777,20,0,0
Mikio,Reedy,M,702,206-5681,LAS VEGAS,NV,89132,M,Y,35000,0,0,0,0
Rense,Federico,F,240,945-9854,BALTIMORE,MD,21289,M,N,50000,4.75,0,4800,0
Laurian,Hotzel,M,619,205-6491,PASADENA,CA,91182,S,N,90000,9.3,87,0,0
Tokuyasu,Perez,F,978,461-6774,WORCESTER,MA,1608,S,Y,35000,5.3,3575,0,1000
Shakhar,Roush,F,208,102-7142,TENDOY,ID,83468,S,N,95000,7.8,3300,0,0
Kazuharu,Staudhammer,F,256,674-7221,GRAHAM,AL,36263,M,Y,10000,5,0,3000,300
Tong,Trumner,F,860,851-6487,NEW HAVEN,CT,6508,M,N,35000,5,0,24500,0
Hidde,Leeper,M,912,224-5120,CLERMONT,GA,30527,S,N,100000,6,2700,0,0
Theodore,Ikeo,M,540,800-2830,HAMPTON,VA,23630,S,N,10000,3.875,900,0,0
Gerrine,Danielsson,F,717,299-1064,NEWTON HAMILTON,PA,17075,S,N,100000,3.07,0,0,0
Valdiodio,Stanfel,M,971,528-9602,PORTLAND,OR,97225,S,Y,55000,9,159,0,159
Deron,Skurczynski,F,901,889-8816,NASHVILLE,TN,37246,M,N,55000,0,0,0,0
Jadwiga,Littlehales,F,754,425-7192,CRESTVIEW,FL,32539,M,N,100000,0,0,0,0
Hermina,Phoa,M,918,991-9983,BOYNTON,OK,74422,M,Y,40000,6.25,0,2000,1000
Gugjon,Protzen,M,201,248-3182,WESTFIELD,NJ,7091,S,N,65000,2.1096876,1000,0,0
Hideho,Kearns,F,276,989-2614,ROLLINS FORK,VA,22544,S,N,10000,3.875,900,0,0
Sungchae,Hawryszkiewycz,F,406,302-9980,CLINTON,MT,59825,M,N,20000,6.9,0,3800,0
Sugwoo,Feldmeister,M,701,148-2391,DICKINSON,ND,58601,M,N,30000,2.1034775,0,6600,0
Esteban,Ruane,M,240,196-2599,ABELL,MD,20606,S,Y,85000,4.75,2400,0,2400
Yamine,Meyrowitz,M,239,643-6693,PORT SAINT JOE,FL,32457,M,Y,40000,0,0,0,0
Kohji,Zunino,F,269,707-9735,LINWOOD,MI,48634,S,Y,35000,3.9,3100,0,3100
Kenko,Denti,F,269,875-5060,PARIS,MI,49338,M,Y,5000,3.9,0,6200,3100
