f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Sooha,Szemeredi,M,435,205-4980,SARATOGA SPRINGS,UT,84045,S,Y,75000,7,2475,0,2475
Chandan,Sztandera,M,580,630-2806,LAWTON,OK,73507,M,Y,85000,6.25,0,2000,1000
Fuchun,Khang,F,302,975-4105,REHOBOTH BEACH,DE,19971,M,N,85000,5.95,0,220,0
Edda,Vefsnmo,M,802,514-9460,CUTTINGSVILLE,VT,5738,S,Y,80000,4.5967627,3300,0,3300
Rogelio,Hartvigsen,M,501,645-5780,ROE,AR,72134,S,Y,55000,7,20,0,20
Winfield,Slisenko,M,417,771-5147,MONETT,MO,65708,M,N,25000,6,0,4200,0
Zhoujun,Mangaser,F,216,195-3372,COLUMBUS,OH,43211,M,Y,55000,2.3717437,0,2600,1300
Motoyasu,Pietsch,F,802,899-9699,NORTH CLARENDON,VT,5759,M,Y,80000,4.5967627,0,6600,3300
Krishnan,Arden,M,816,574-5848,BURFORDVILLE,MO,63739,S,Y,5000,3.75,2100,0,1200
Giap,Paciorek,F,662,179-7281,MCCOMB,MS,39649,S,N,25000,5,6000,0,0
Ramachander,Eskicioglu,M,804,477-8547,AMHERST,VA,24521,S,N,50000,5.75,900,0,0
Franis,Machida,F,435,700-2758,HINCKLEY,UT,84635,M,Y,90000,7,0,4950,2475
Teageun,Pellegrinelli,F,724,993-2743,AVIS,PA,17721,M,N,45000,3.07,0,0,0
Kella,Ozeki,M,203,108-1973,HADLYME,CT,6439,S,Y,10000,NaN,12750,0,0
Guenther,Lieberherr,M,504,173-5433,NEW ORLEANS,LA,70185,M,N,10000,2,0,9000,0
Ailamaki,Albarhamtoshy,M,225,241-7991,MANDEVILLE,LA,70448,M,Y,10000,2,0,9000,1000
Zahidul,Jalloul,M,808,509-2088,PEARL CITY,HI,96782,M,Y,10000,2.8421054,0,2080,1040
Tsong,Rapicault,M,620,500-3933,EUREKA,KS,67045,S,N,55000,6.45,2250,0,0
Sanjiv,Baratchart,M,701,618-7404,GLEN ULLIN,ND,58631,S,N,100000,2.914935,3300,0,0
Shui,McDermott,M,406,689-2326,EMIGRANT,MT,59027,M,N,100000,6.9,0,3800,0
Arfst,Kheirbek,M,941,749-7361,BOCA RATON,FL,33427,S,Y,20000,0,0,0,0
Jonna,Parashar,M,320,910-5066,FREEBORN,MN,56032,M,Y,35000,6.1232123,0,6600,3300
Shafi,Speer,M,402,584-5479,LINCOLN,NE,68512,M,Y,10000,3.9097095,0,206,103
Seongbae,Whitcomb,F,603,669-4449,HANOVER,NH,3755,S,N,70000,0,0,0,0
Frederic,Crouch,F,614,706-8989,DAYTON,OH,45423,M,Y,60000,2.537718,0,2600,1300
Xiping,Gilleron,M,304,280-4474,MASONTOWN,WV,26542,S,Y,60000,6.5,2000,0,2000
Mayez,Wunderlin,F,662,122-2074,D LO,MS,39062,M,N,50000,5,0,12000,0
Arindam,Priestley,M,435,431-8758,NEPHI,UT,84648,S,Y,55000,7,2475,0,2475
Erin,Joachim,F,845,714-2768,CANAAN,NY,12029,M,Y,40000,4.1853657,0,0,1000
Vaidy,Feltelson,F,573,591-4813,EARTH CITY,MO,63045,M,Y,90000,6,0,4200,1200
Joshua,Seggelke,M,606,602-6602,LOUISA,KY,41230,S,Y,85000,6,20,0,20
Saddek,Mattern,M,414,972-7140,PLYMOUTH,WI,53073,S,Y,55000,5.4020367,700,0,400
Shiafun,Scattergood,M,615,726-5020,GUYS,TN,38339,S,N,60000,0,0,0,0
Solveig,Birnbaum,F,304,351-4460,LOST CREEK,WV,26385,S,Y,70000,6.5,2000,0,2000
Waleed,Farrell,M,503,110-1466,NORTH PLAINS,OR,97133,M,N,85000,9,0,318,0
Ahto,Raschle,M,208,881-6247,BOISE,ID,83702,S,N,15000,5.529042,3300,0,0
Taewoong,Steketee,F,202,327-7446,WASHINGTON,DC,20591,S,N,100000,9,1370,0,0
Carrie,Ratnakar,F,203,154-3323,LAKESIDE,CT,6758,M,Y,75000,5,0,24500,0
Inderjit,Tsatalos,F,405,134-9805,KONAWA,OK,74849,S,Y,100000,6.25,1000,0,1000
Hitofumi,Jonckers,M,216,892-6824,WHITE COTTAGE,OH,43791,S,N,45000,2.039795,1300,0,0
Antonius,Wingstedt,M,971,614-5998,CRABTREE,OR,97335,M,Y,75000,9,0,318,159
Venkata,Weingarten,F,843,623-9253,AIKEN,SC,29808,M,Y,90000,7,0,6600,3300
Hermann,Spataro,F,870,665-5261,FORT SMITH,AR,72906,S,Y,5000,1.3826939,20,0,20
Echard,Maassen,M,662,737-3763,ETTA,MS,38627,M,N,5000,3,0,12000,0
Jacqueline,Abali,F,308,235-8728,LINWOOD,NE,68036,S,Y,60000,6.84,103,0,103
Divier,Benatallah,M,406,788-9075,BILLINGS,MT,59103,M,N,75000,6.9,0,3800,0
Yasusi,Pricer,M,701,648-9503,MENOKEN,ND,58558,S,N,80000,2.68309,3300,0,0
Tatsumi,Klupsz,F,913,886-2975,HALSTEAD,KS,67056,M,N,55000,6.45,0,4500,0
Vanu,Beylin,M,907,555-6048,THORNE BAY,AK,99919,S,N,40000,0,0,0,0
Sahrah,Bergin,M,336,375-9929,WALNUT COVE,NC,27052,S,Y,75000,7.305944,3300,0,3300
Bikram,Murai,M,405,517-3992,ROOSEVELT,OK,73564,S,Y,20000,6.25,1000,0,1000
Kelly,Bari,F,802,499-1287,BAKERSFIELD,VT,5441,M,N,55000,4.099376,0,6600,0
Yoon,Callon,F,443,659-9616,SOUTHERN MD FACILITY,MD,20697,M,N,15000,4.75,0,4800,0
Gennadi,Habermann,M,602,421-6111,PHOENIX,AZ,85045,S,N,90000,4.11,2100,0,0
Lein,Albicki,F,339,752-8924,ASHLAND,MA,1721,M,Y,25000,5.3,0,7150,1000
CongDuc,Kinoshita,F,207,672-4783,SOUTH THOMASTON,ME,4858,S,Y,70000,8.5,2850,0,2850
Vesna,Pontow,F,605,893-7840,SIOUX FALLS,SD,57106,S,Y,45000,0,0,0,0
Kathrin,Prieur,M,724,444-7373,ELDERTON,PA,15736,S,Y,20000,3.07,0,0,0
Astrid,Kwatra,M,406,217-3431,LARSLAN,MT,59244,S,N,70000,6.9,1900,0,0
Yechezkel,Tangiguchi,F,787,189-9153,SAN JUAN,PR,908,M,N,75000,0,0,0,0
Nia,Scharstein,M,479,662-3312,BEXAR,AR,72515,M,Y,95000,7,0,40,20
Jerold,Mueller,F,770,232-8732,BUFORD,GA,30518,M,Y,80000,6,0,5400,3000
Birger,Onaga,M,870,721-4100,MARSHALL,AR,72650,M,N,50000,7,0,40,0
Estarose,Vicolov,M,361,289-9481,MAYDELLE,TX,75772,M,Y,40000,0,0,0,0
Milan,Kirihata,F,720,506-4843,STRATTON,CO,80836,S,Y,60000,4.63,0,0,0
Jakka,Hepple,F,802,303-6647,RANDOLPH CENTER,VT,5061,S,N,50000,3.9998987,3300,0,0
Ilana,Islam,M,615,117-8298,NEWCOMB,TN,37819,S,Y,30000,0,0,0,0
Yoshioki,Schuster,F,870,937-2713,OLA,AR,72853,M,N,25000,6.16338,0,40,0
Sandy,d'Abreu,F,765,389-2780,IRELAND,IN,47545,M,Y,100000,3.4,0,2000,1000
Paritosh,Loyot,F,503,531-2830,WESTLAKE,OR,97493,S,N,40000,9,159,0,0
Antonella,Leigh,F,601,929-9932,INVERNESS,MS,38753,S,N,30000,5,6000,0,0
Bodh,Sobalvarro,F,808,576-7857,LAIE,HI,96762,S,N,25000,5.546053,1040,0,0
Godmar,Rein,F,701,965-3962,HANNAH,ND,58239,M,Y,30000,2.1034775,0,6600,3300
MenChow,Loganantharaj,F,860,407-6828,NEW HAVEN,CT,6508,S,N,25000,5,12750,0,0
Dimitrios,Denos,F,301,415-8475,ELLICOTT CITY,MD,21043,S,Y,30000,4.75,2400,0,2400
Haigeng,Lehoczky,M,276,439-7373,SPRINGFIELD,VA,22152,M,N,90000,5.75,0,1800,0
Maja,Viney,F,970,273-1716,COPE,CO,80812,S,Y,90000,4.63,0,0,0
Allan,Schenk,M,603,365-6760,WOODSTOCK,NH,3293,S,N,20000,0,0,0,0
Yixin,Nojiri,F,708,413-5852,CICERO,IL,60804,S,N,65000,3,2000,0,0
Eamonn,Maybank,M,408,763-1695,SAN YSIDRO,CA,92143,M,N,100000,9.3,0,174,0
Omer,Orelup,F,307,891-4286,CLEARMONT,WY,82835,M,Y,60000,0,0,0,0
Mar,Saracelli,M,229,282-6800,MARIETTA,GA,30060,S,Y,40000,6,2700,0,3000
Shuguang,Kobuchi,M,603,892-2956,SPOFFORD,NH,3462,S,N,95000,0,0,0,0
Shangzhi,Kayssi,F,316,759-1590,HUDSON,KS,67545,S,Y,70000,6.45,2250,0,2250
Nurith,Lung,F,202,164-6245,WASHINGTON,DC,20410,M,N,100000,9,0,2740,0
Nong,Futagami,M,228,578-6454,MAGEE,MS,39111,S,Y,60000,5,6000,0,1500
Shuichi,Claus,F,208,474-1506,BLACKFOOT,ID,83221,M,Y,70000,7.8,0,6600,3300
Guenther,Chiodo,M,808,184-7061,MOUNTAIN VIEW,HI,96771,S,N,100000,8.25,1040,0,0
Mohamadou,Bourcier,F,435,550-8768,RIVERTON,UT,84065,S,Y,10000,7,2475,0,2475
Byoung,Stage,F,641,500-1238,WELLSBURG,IA,50680,S,Y,90000,8.98,40,0,40
Adeline,Cosby,F,406,851-9892,NOXON,MT,59853,S,Y,25000,6.9,1900,0,1900
Yuichiro,Takanami,F,435,927-7135,ELSINORE,UT,84724,M,N,25000,7,0,4950,0
Nassrin,Pathak,M,802,568-2347,STOCKBRIDGE,VT,5772,S,N,25000,3.6,3300,0,0
Reiner,Luckham,F,347,525-3988,FLORAL PARK,NY,11002,S,Y,70000,4.359146,0,0,1000
Masamitsu,Hoppenstand,F,812,804-6789,MISHAWAKA,IN,46545,S,N,20000,3.4,1000,0,0
Canice,Heiner,M,408,899-3687,OLD STATION,CA,96071,M,N,35000,7.7709284,0,174,0
Kathleen,Mitter,F,410,852-5776,BALTIMORE,MD,21201,S,Y,30000,4.75,2400,0,2400
Plamen,Filipponi,F,404,878-7314,BUFORD,GA,30515,S,Y,15000,6,2700,0,3000
Tua,Chueh,F,602,295-8792,SURPRISE,AZ,85378,S,Y,20000,3.0249999,2100,0,2300
Asbjorn,Prahl,M,308,145-8919,ULYSSES,NE,68669,M,Y,70000,6.84,0,206,103
Yungho,Dabdub,F,502,381-6151,SCOTTSVILLE,KY,42164,S,Y,75000,6,20,0,20
Chengjiang,Rathonyi,F,480,723-4009,PALO VERDE,AZ,85343,S,N,70000,3.8,2100,0,0
Shivendra,Gunderson,F,574,888-9799,DEPAUW,IN,47115,S,N,65000,3.4,1000,0,0
Jerold,Pacheco,F,307,141-9298,CHEYENNE,WY,82009,M,N,85000,0,0,0,0
Sebastian,Macnee,F,402,544-2549,WAYNE,NE,68787,M,Y,45000,6.84,0,206,103
Thomals,Tamches,M,307,569-4518,LOVELL,WY,82431,M,N,70000,0,0,0,0
Erry,Caporal,M,336,168-1244,CHARLOTTE,NC,28247,M,Y,10000,6,0,6600,3300
Kyoichi,Ehrhard,M,432,942-9272,EL PASO,TX,79968,S,N,100000,0,0,0,0
Bennett,Gray,M,859,711-5355,LIVINGSTON,KY,40445,M,Y,50000,4.611111,0,40,20
Davi,Stefani,F,256,694-5246,BIRMINGHAM,AL,35254,S,Y,20000,5,1500,0,300
Kourosh,Janusz,F,307,151-2849,LAGRANGE,WY,82221,M,N,45000,0,0,0,0
Yizhi,Flagella,M,585,130-3172,ALBANY,NY,12260,S,N,45000,4.2143292,0,0,0
Latha,Ahrweiler,M,906,787-6569,RICHVILLE,MI,48758,S,Y,95000,3.9,3100,0,3100
Jinjoo,Schiefer,M,765,551-9384,CLEAR CREEK,IN,47426,M,N,75000,3.4,0,2000,0
Nipon,Krasemann,F,270,349-3987,FALL ROCK,KY,40932,M,N,20000,2.9444444,0,40,0
Deron,Mijia,F,302,175-1522,SEAFORD,DE,19973,S,Y,70000,5.95,110,0,110
Charu,Varpaaniemi,F,509,395-7454,SEATTLE,WA,98122,M,N,5000,0,0,0,0
Marty,Borgers,M,803,578-6034,CHARLESTON AFB,SC,29404,M,Y,100000,7,0,6600,3300
Sudha,Kaderali,F,219,695-9735,BATTLE GROUND,IN,47920,S,N,35000,3.4,1000,0,0
Visalakshi,Spauster,F,202,374-4255,PARCEL RETURN SERVICE,DC,56933,S,N,55000,9,1370,0,0
Nobuhiro,Heijden,M,660,122-2303,BUCKLIN,MO,64631,M,Y,10000,6,0,4200,1200
Limor,Mitrou,F,775,573-7517,ELY,NV,89315,M,Y,15000,0,0,0,0
Lora,Camacho,M,435,899-2363,BOULDER,UT,84716,M,N,20000,7,0,4950,0
Chidanand,Jereb,F,716,381-6443,BROOKLYN,NY,11206,S,N,60000,4.3012195,0,0,0
Kesavan,Sudkamp,M,605,553-1594,HUMBOLDT,SD,57035,M,N,20000,0,0,0,0
Kaylan,Erdi,M,787,591-7103,ROSARIO,PR,636,S,Y,95000,0,0,0,0
Iksoo,Hanawa,F,586,804-8622,MEMPHIS,MI,48041,S,N,50000,3.9,3100,0,0
Kamaljit,Machida,M,787,162-6894,HORMIGUEROS,PR,660,M,N,25000,0,0,0,0
Arjun,Bronne,M,856,954-9113,WINSLOW,NJ,8095,S,Y,35000,1.6365625,1000,0,1500
Soojung,Luckham,M,308,175-8356,CONCORD,NE,68728,M,N,55000,6.84,0,206,0
Guangyi,Sillince,M,585,659-9203,BROOKLYN,NY,11243,S,Y,20000,4.0695124,0,0,1000
Gerd,Pordesch,M,678,595-6136,HOMERVILLE,GA,31634,S,N,15000,6,2700,0,0
Chulwoo,Hirschman,M,918,666-3083,KIEFER,OK,74041,M,Y,70000,6.25,0,2000,1000
Hayao,Banachowski,M,307,496-1395,SUPERIOR,WY,82945,S,N,75000,0,0,0,0
Amancio,Tyszer,F,956,432-1052,FORT WORTH,TX,76104,M,N,95000,0,0,0,0
Chu,Uresin,M,856,617-5781,BELFORD,NJ,7718,S,Y,70000,2.1885417,1000,0,1500
Motoaki,Kambayashi,M,787,448-8583,FORT BUCHANAN,PR,934,M,Y,40000,0,0,0,0
Jefferson,Kranzdorf,F,205,835-4632,DAWSON,AL,35963,S,Y,100000,5,1500,0,300
Jingwen,Nicolson,M,630,564-6223,ANNAWAN,IL,61234,S,Y,55000,3,2000,0,2000
Liqin,Mapelli,F,574,443-7111,NORTH LIBERTY,IN,46554,M,Y,60000,3.4,0,2000,1000
Insung,Middleditch,F,505,792-7890,SAN FIDEL,NM,87049,M,Y,20000,5.3,0,6600,3300
Avigdor,Kato,F,267,222-5435,WYALUSING,PA,18853,S,Y,100000,3.07,0,0,0
Dayun,Yamaashi,F,763,786-1844,CURRIE,MN,56123,S,Y,65000,7.724066,3300,0,3300
Branka,Dunki,F,920,305-6628,BERLIN,WI,54923,S,N,50000,5.3151608,700,0,0
Huatian,Skala,M,985,697-8667,BUNKIE,LA,71322,S,Y,75000,6,4500,0,1000
Morihiro,Wood,F,509,233-2302,KALAMA,WA,98625,S,N,50000,0,0,0,0
Fadi,Chown,F,551,344-8710,SOUTH DENNIS,NJ,8245,M,Y,10000,1.4,0,2000,1500
Sarita,Steenstrup,F,860,228-6067,SOUTH GLASTONBURY,CT,6073,M,Y,35000,5,0,24500,0
Enver,Parish,M,208,850-2877,PECK,ID,83545,S,N,55000,7.8,3300,0,0
Edda,Houghland,M,208,584-8568,KUNA,ID,83634,S,N,80000,7.8,3300,0,0
Gitanjali,Ullmann,F,605,498-1746,CLAREMONT,SD,57432,M,N,35000,0,0,0,0
Imsong,Gramlich,M,605,748-1993,BRANDT,SD,57218,M,N,100000,0,0,0,0
Imadeldin,Brightwell,F,775,481-3026,GABBS,NV,89409,S,N,95000,0,0,0,0
Mikhail,Zagrouba,F,608,814-3264,SALEM,WI,53168,M,Y,35000,5.0545335,0,1400,400
Banchong,Pappas,M,802,786-2900,JEFFERSONVILLE,VT,5464,S,N,80000,4.5967627,3300,0,0
Qujun,Dairiki,F,401,324-9686,ALBION,RI,2802,M,N,50000,0,0,0,0
Arunprasad,Brazile,M,631,830-6216,HASTINGS ON HUDSON,NY,10706,M,Y,65000,4.330183,0,0,1000
Dongmyun,Hancox,M,801,184-6622,SALT LAKE CITY,UT,84120,S,Y,15000,7,2475,0,2475
Apkar,Nepomniaschy,M,573,874-3580,QUINCY,MO,65735,M,Y,85000,6,0,4200,1200
Nadezda,Parhami,F,913,331-2354,SHAWNEE,KS,66226,S,N,30000,6.45,2250,0,0
Katerina,Kearns,F,308,658-5604,CHAPMAN,NE,68827,M,N,70000,6.84,0,206,0
Changgui,Palacharla,M,267,396-8650,MIFFLINTOWN,PA,17059,M,Y,50000,3.07,0,0,0
Mounir,Sivarajan,F,501,912-7958,KENSETT,AR,72082,M,N,30000,7,0,40,0
Jichiang,Atluri,F,808,126-8298,PRINCEVILLE,HI,96722,M,N,55000,8.25,0,2080,0
Huu,Laudwein,M,202,847-7554,WASHINGTON,DC,20577,S,Y,70000,9,1370,0,1370
Shantanu,Epstein,F,304,667-7268,DRENNEN,WV,26667,S,Y,55000,6.1499996,2000,0,2000
Heide,Bier,M,641,408-4121,HOLY CROSS,IA,52053,M,N,90000,8.98,0,80,0
Masahisa,Ahrweiler,F,401,930-3169,WAKEFIELD,RI,2879,S,N,95000,0,0,0,0
Tayeb,Vygen,F,678,169-5860,FLEMING,GA,31309,S,Y,65000,6,2700,0,3000
Janusz,Heijenga,F,818,701-6460,SANTA BARBARA,CA,93108,M,Y,55000,9.3,0,174,272
Joydeep,Idri,M,832,134-1142,AUSTIN,TX,78709,S,Y,20000,0,0,0,0
Prahlad,Giggi,M,701,521-1588,MINOT AFB,ND,58704,S,Y,40000,2.2194002,3300,0,3300
Maarit,Denecker,F,608,342-4714,STURGEON BAY,WI,54235,M,N,50000,5.3151608,0,1400,0
Daoud,Slahor,F,319,318-5376,PERSIA,IA,51563,M,Y,75000,8.98,0,80,40
Deepak,Gurla,M,302,396-7289,NEWARK,DE,19712,S,N,5000,2.2,110,0,0
Almira,Demian,M,505,926-8091,LUNA,NM,87824,S,Y,60000,5.3,3300,0,3300
Reihaneh,Gribomont,M,336,469-5691,NORTH WILKESBORO,NC,28674,M,Y,95000,7.7255244,0,6600,3300
Debbie,Brown,M,701,177-3357,MANDAREE,ND,58757,S,Y,5000,2.1,3300,0,3300
Julien,Begole,F,580,889-8490,PORTER,OK,74454,M,Y,100000,6.25,0,2000,1000
Sanjive,Maccari,M,702,328-7133,LAS VEGAS,NV,89146,M,N,5000,0,0,0,0
Hussam,Grizzle,F,502,876-1449,KRYPTON,KY,41754,M,N,65000,5.4444447,0,40,0
Vera,Reinsch,F,808,258-4546,HONOLULU,HI,96812,M,N,15000,3.743421,0,2080,0
Teruo,Strasser,F,704,859-7735,ROARING GAP,NC,28668,S,Y,25000,6.256993,3300,0,3300
Sheelagh,Togni,M,202,944-8328,WASHINGTON,DC,20570,M,N,85000,9,0,2740,0
Eamon,Hickman,M,781,490-9281,CAMBRIDGE,MA,2139,S,Y,90000,5.3,3575,0,1000
Sorel,Perschbacher,M,520,846-2768,DOUGLAS,AZ,85608,M,Y,20000,3.0249999,0,4200,2300
Lorenz,Langtangen,F,603,397-5228,SANDOWN,NH,3873,M,Y,5000,0,0,0,0
Ung,Hobbs,F,641,814-2552,DES MOINES,IA,50981,M,N,45000,7.111101,0,80,0
Cyrano,Welcome,F,702,530-9416,LAS VEGAS,NV,89195,S,N,50000,0,0,0,0
Mudita,Dillet,M,208,269-8050,TWIN FALLS,ID,83301,S,N,95000,7.8,3300,0,0
Changwook,Bocic,F,509,996-6564,LACROSSE,WA,99143,S,Y,15000,0,0,0,0
Angelo,Neuhaus,M,334,387-3877,EQUALITY,AL,36026,M,Y,40000,5,0,3000,300
Loius,Rande,F,641,780-7553,DES MOINES,IA,50302,M,N,20000,3.2516527,0,80,0
Weifeng,Ashraf,F,307,604-5834,SAINT STEPHENS,WY,82524,M,N,50000,0,0,0,0
Nobert,Przybylski,M,541,937-4421,TIDEWATER,OR,97390,M,Y,70000,9,0,318,159
Etienne,Verhofstadt,F,308,310-2215,UTICA,NE,68456,S,Y,40000,6.84,103,0,103
Christipher,Serizawa,F,701,970-9413,FINGAL,ND,58031,S,N,20000,2.1,3300,0,0
Manzur,Dimitroff,F,808,820-6578,HAWI,HI,96719,M,Y,95000,8.25,0,2080,1040
Jairus,Weinand,M,520,318-9558,SAFFORD,AZ,85546,S,N,35000,3.2575,2100,0,0
Glen,Freburger,M,661,548-5548,SOUTH LAKE TAHOE,CA,96156,M,N,85000,9.3,0,174,0
Remko,Carballo,M,907,184-6086,TATITLEK,AK,99677,S,N,50000,0,0,0,0
Xiaoshan,Baja,M,505,606-8693,ALBUQUERQUE,NM,87195,S,N,55000,5.3,3300,0,0
Bozhidar,Stassinopoulos,F,414,884-9859,HUSTLER,WI,54637,M,Y,40000,5.1414094,0,1400,400
Nariankadu,Rusterholz,M,678,551-4947,MARIETTA,GA,30065,S,Y,65000,6,2700,0,3000
Andres,Golgstein,M,716,626-7662,TURIN,NY,13473,S,N,65000,4.330183,0,0,0
Xia,Tulett,M,269,797-5445,BATH,MI,48808,M,Y,20000,3.9,0,6200,3100
Zdzislaw,Rohaly,F,479,114-8070,COY,AR,72037,S,Y,60000,7,20,0,20
Savi,Nyce,F,757,924-7521,RICHMOND,VA,23224,S,N,70000,5.75,900,0,0
Hratchia,Rustenburg,M,479,981-2972,DANVILLE,AR,72833,M,Y,50000,7,0,40,20
Zenping,Gajiwala,F,405,745-9497,OKLAHOMA CITY,OK,73124,M,Y,75000,6.25,0,2000,1000
Foong,Rector,M,231,784-5577,ALMONT,MI,48003,S,Y,65000,3.9,3100,0,3100
Shivraj,Muckstadt,F,501,450-1048,WILTON,AR,71865,S,N,40000,7,20,0,0
Krishna,Shneerson,M,505,109-8111,MESQUITE,NM,88048,S,N,35000,5.3,3300,0,0
Ranjan,Marakhovsky,F,228,589-8154,LAKE CORMORANT,MS,38641,S,N,35000,5,6000,0,0
Grahame,Rosenmann,M,716,540-4868,NEW YORK,NY,10117,S,N,25000,4.0984755,0,0,0
Thaddeus,Melvin,M,434,931-7379,WARM SPRINGS,VA,24484,S,Y,10000,3.875,900,0,900
Xiaocheng,Bracher,M,301,258-3142,BOWIE,MD,20717,M,N,90000,4.75,0,4800,0
Declan,Thambidurai,M,603,786-7108,AMHERST,NH,3031,M,N,40000,0,0,0,0
Prabuddha,Scheffler,M,406,555-3549,LAMBERT,MT,59243,M,Y,50000,6.9,0,3800,1900
Ilja,Suhnel,F,318,327-1763,VILLE PLATTE,LA,70586,M,N,5000,2,0,9000,0
Reda,Trachtenberg,F,641,424-7837,PILOT MOUND,IA,50223,M,N,15000,2.479763,0,80,0
Nadeem,Tolga,M,802,536-5288,EAST CHARLESTON,VT,5833,S,Y,80000,4.5967627,3300,0,3300
Gaston,Dubinsky,F,913,737-3179,OVERLAND PARK,KS,66214,S,N,30000,6.45,2250,0,0
Harumi,Hameroff,M,802,370-9288,SAINT JOHNSBURY CENTER,VT,5863,M,N,35000,3.7014668,0,6600,0
Pauline,Litzler,F,302,801-4948,NEWARK,DE,19711,S,N,95000,5.95,110,0,0
Famory,Tsotsos,M,978,817-4853,WALTHAM,MA,2453,S,N,55000,5.3,3575,0,0
Karina,Blinzer,F,423,943-3250,SHILOH,TN,38376,M,N,70000,0,0,0,0
Ahsan,Frisby,F,830,467-7834,DALLAS,TX,75207,S,Y,80000,0,0,0,0
Avelino,Ghezal,M,878,438-9410,STRAUSSTOWN,PA,19559,S,Y,45000,3.07,0,0,0
Jiyuan,Dostal,M,202,906-8499,WASHINGTON,DC,20012,S,N,55000,9,1370,0,0
Francesco,Massonet,F,704,145-6809,ABERDEEN,NC,28315,M,N,55000,6.8863635,0,6600,0
Michiro,Zazanis,M,202,840-4205,WASHINGTON,DC,20245,M,Y,40000,9,0,2740,1370
Uzi,Rutherford,M,337,996-6121,BATON ROUGE,LA,70833,S,N,35000,6,4500,0,0
Lorenzo,Dewal,F,704,619-8832,BROADWAY,NC,27505,M,N,90000,7.6206293,0,6600,0
Cristian,Garnsey,M,714,243-6905,PETALUMA,CA,94975,M,N,30000,6.590543,0,174,0
Azzam,Hutflesz,M,304,250-1132,FRANKFORD,WV,24938,M,N,85000,6.5,0,4000,0
Yehia,Botman,F,931,335-8853,CORRYTON,TN,37721,S,N,55000,0,0,0,0
Jogesh,Bultermann,M,267,423-3350,NEW KINGSTOWN,PA,17072,S,N,5000,3.07,0,0,0
Shooying,Malevsky,M,304,211-7068,DAVIN,WV,25617,M,N,50000,5.8,0,4000,0
Hamza,Ratnaker,M,304,661-2341,PEYTONA,WV,25154,M,Y,45000,5.45,0,4000,2000
Mehryar,Levenez,M,907,629-7571,WASILLA,AK,99623,S,Y,40000,0,0,0,0
Kimmo,Tedrick,F,319,199-6481,NEMAHA,IA,50567,S,Y,35000,5.567322,40,0,40
Soad,Vernick,F,781,296-1635,BYFIELD,MA,1922,M,N,90000,5.3,0,7150,0
Adarsh,Tsukune,F,262,276-1562,GALESVILLE,WI,54630,M,Y,90000,6.010166,0,1400,400
Saumya,Duwairi,F,203,970-6344,WEST MYSTIC,CT,6388,M,Y,65000,5,0,24500,0
Karla,Kleinman,M,786,719-3384,DEFUNIAK SPRINGS,FL,32435,S,Y,85000,0,0,0,0
Haruaki,Pevac,F,802,595-9661,WINOOSKI,VT,5404,S,Y,50000,3.9998987,3300,0,3300
Shafi,Bickmore,M,304,745-8296,TWILIGHT,WV,25204,S,N,85000,6.5,2000,0,0
Neveenta,Hannebauer,F,865,552-7233,MEMPHIS,TN,38116,S,N,30000,0,0,0,0
Eleftherios,Grieszl,M,701,431-1748,CANNON BALL,ND,58528,S,Y,40000,2.2194002,3300,0,3300
Gen,Breuker,M,414,658-3561,WEBSTER,WI,54893,S,N,100000,6.183918,700,0,0
Filomena,Gurevitch,M,307,960-2829,LEITER,WY,82837,S,N,80000,0,0,0,0
Anna,Nakatani,F,207,624-5283,OQUOSSOC,ME,4964,M,N,20000,8.5,0,5700,0
Detmar,Terrel,M,435,908-7804,EAGLE MOUNTAIN,UT,84005,M,N,95000,7,0,4950,0
Gyusang,Dulin,M,406,568-2653,WARM SPRINGS,MT,59756,M,N,5000,2.3732758,0,3800,0
Samson,Meuter,M,918,334-7120,BOYNTON,OK,74422,S,N,50000,6.25,1000,0,0
Dongdong,Alwan,F,641,945-8834,RUTLAND,IA,50582,S,Y,85000,8.98,40,0,40
Alec,Choobineh,M,515,706-8057,GOWRIE,IA,50543,S,N,25000,4.0235424,40,0,0
Werther,Lung,M,435,494-5193,HATCH,UT,84735,M,N,60000,7,0,4950,0
Joey,Nicolson,M,815,620-4318,FORSYTH,IL,62535,M,Y,90000,3,0,4000,2000
Lodewijk,Din,F,425,978-9014,TACOMA,WA,98405,S,N,40000,0,0,0,0
Joford,Klaiber,F,515,337-6343,WELDON,IA,50264,M,Y,15000,2.479763,0,80,40
Ganapathy,Ginneken,M,606,735-7407,CARTER,KY,41128,M,Y,85000,6,0,40,20
Youjian,Schroff,F,270,441-1549,MARROWBONE,KY,42759,S,Y,50000,4.611111,20,0,20
Bodh,Birnbaum,F,307,115-5193,CHEYENNE,WY,82003,S,N,80000,0,0,0,0
Hannie,Theisinger,F,256,682-5924,HIGHLAND HOME,AL,36041,S,Y,50000,5,1500,0,300
Masahichi,Cheiner,F,803,542-9459,MC CORMICK,SC,29835,M,Y,60000,7,0,6600,3300
Coke,VanScheik,F,661,384-3061,DEER PARK,CA,94576,M,N,85000,9.3,0,174,0
Bedabrata,Cox,M,952,190-7163,FELTON,MN,56536,S,N,70000,7.85,3300,0,0
