f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Dushyanth,Mavronicolas,F,208,883-2110,HAMMETT,ID,83627,M,N,60000,7.8,0,6600,0
Denise,Verplaetse,F,714,361-8507,HATHAWAY PINES,CA,95233,S,Y,25000,5.410157,87,0,272
Bohdan,Winzen,F,423,800-3169,MULBERRY,TN,37359,S,Y,45000,0,0,0,0
Herbert,Crivelli,M,502,647-8229,WHITLEY CITY,KY,42653,M,Y,50000,4.611111,0,40,20
Wanda,Dobmann,M,310,164-6697,BOULEVARD,CA,91905,M,Y,100000,9.3,0,174,272
Wenju,Scheffler,F,605,515-5417,BURKE,SD,57523,S,N,65000,0,0,0,0
Mukkai,Druffel,M,605,478-1011,KENNEBEC,SD,57544,S,Y,100000,0,0,0,0
Lilin,Slaman,M,218,900-1169,ZUMBRO FALLS,MN,55991,S,Y,30000,5.8564034,3300,0,3300
Avigdor,Esik,F,252,338-7552,SIMPSON,NC,27879,M,Y,40000,6.571678,0,6600,3300
Gennaro,Trumbly,M,787,595-5613,COTO LAUREL,PR,780,S,Y,15000,0,0,0,0
Viresh,Niehren,M,321,516-1306,LAKE CITY,FL,32055,M,Y,80000,0,0,0,0
Joseba,Risk,F,406,989-5191,POWER,MT,59468,M,N,100000,6.9,0,3800,0
Kristin,Haraldson,F,909,754-1019,WALNUT,CA,91788,S,N,20000,4.2297716,87,0,0
Cesar,Mittasch,M,307,518-6079,HORSE CREEK,WY,82061,M,Y,40000,0,0,0,0
Joylyn,Hoepman,M,406,943-2902,GREAT FALLS,MT,59404,S,N,80000,6.9,1900,0,0
Helder,Schueller,M,304,233-9642,BUCKEYE,WV,24924,M,Y,25000,4.05,0,4000,2000
Berl,Philbin,F,989,528-4604,WESTON,MI,49289,M,Y,80000,3.9,0,6200,3100
Heungsoon,Kropatsch,F,360,547-3275,SNOHOMISH,WA,98291,S,N,50000,0,0,0,0
Rogelio,Kate,M,907,652-7399,ANCHORAGE,AK,99517,M,N,70000,0,0,0,0
Fei,Zisman,M,760,752-2226,BURBANK,CA,91522,M,N,20000,4.2297716,0,174,0
Akis,Tavares,M,605,598-2900,BOX ELDER,SD,57719,M,Y,40000,0,0,0,0
Ernestine,Catto,M,518,882-6609,RED CREEK,NY,13143,S,N,70000,4.359146,0,0,0
Suryanarayana,Abbey,F,801,346-6118,SALT LAKE CITY,UT,84171,M,Y,25000,7,0,4950,2475
Catalina,Weghorst,F,954,695-1136,ALVA,FL,33920,M,N,10000,0,0,0,0
Dongmo,Nerima,F,419,950-2518,HAMILTON,OH,45015,M,Y,20000,1.2099231,0,2600,1300
Carson,Pepe,F,303,855-5193,GRAND JUNCTION,CO,81502,M,Y,15000,4.63,0,0,0
Chuan,Hertzberg,M,571,751-9543,PATRICK SPRINGS,VA,24133,M,N,15000,5.214286,0,1800,0
Janette,Manabe,F,203,287-2488,STAMFORD,CT,6911,S,Y,45000,5,12750,0,0
Object,Sittig,M,302,270-1200,CHESWOLD,DE,19936,S,N,65000,5.95,110,0,0
Taewoong,Wolovich,F,505,457-6215,LAS CRUCES,NM,88013,S,N,20000,5.3,3300,0,0
Smaragda,Kruschinski,F,304,900-7833,GLEN WHITE,WV,25849,S,Y,50000,5.8,2000,0,2000
Arunabha,Nord,F,859,304-9314,KEVIL,KY,42053,S,Y,80000,6,20,0,20
Denis,Leitner,F,802,206-2485,EAST SAINT JOHNSBURY,VT,5838,M,N,95000,4.8951945,0,6600,0
Koji,Prodrodmidis,F,505,363-6164,MALAGA,NM,88263,M,Y,35000,5.3,0,6600,3300
Bedabrata,Iwanuma,M,803,145-2366,STARTEX,SC,29377,M,Y,35000,7,0,6600,3300
Steffen,Bertelsen,F,620,194-3815,OVERLAND PARK,KS,66221,S,N,70000,6.45,2250,0,0
Domine,Dolinsky,M,443,815-3646,RIDERWOOD,MD,21139,S,N,80000,4.75,2400,0,0
Mel,Kiesler,M,787,296-3383,BOQUERON,PR,622,S,Y,100000,0,0,0,0
Lucas,Kroenke,M,304,686-3256,MONTANA MINES,WV,26586,M,N,40000,5.1000004,0,4000,0
Gaylin,Lapidot,F,208,591-8723,POST FALLS,ID,83877,S,N,90000,7.8,3300,0,0
Canming,Kontio,M,334,528-8743,SUNFLOWER,AL,36581,S,Y,60000,5,1500,0,300
Hein,Lavin,F,503,977-4836,IMBLER,OR,97841,M,N,45000,9,0,318,0
Zachary,Moudgil,F,302,597-5590,NEWARK,DE,19716,M,Y,85000,5.95,0,220,110
Cathryn,Melton,F,401,486-2392,ADAMSVILLE,RI,2801,M,Y,90000,0,0,0,0
Jeff,Peek,M,775,248-6987,CARSON CITY,NV,89714,S,Y,15000,0,0,0,0
Raffaele,Rioboo,F,662,899-5595,HATTIESBURG,MS,39403,M,N,75000,5,0,12000,0
Francoise,Rahmstorf,F,410,535-5957,SAINT INIGOES,MD,20684,M,Y,85000,4.75,0,4800,2400
Naoaki,Mutch,M,805,157-2550,LAGUNITAS,CA,94938,S,Y,55000,9.3,87,0,272
Lichun,Poursepanj,F,717,581-8000,JOHNSTOWN,PA,15909,S,N,90000,3.07,0,0,0
Montserrat,Codenie,F,304,235-1883,POINTS,WV,25437,S,Y,65000,6.5,2000,0,2000
Helko,Vijaykrishnan,F,609,631-1900,MILMAY,NJ,8340,S,Y,55000,1.9519792,1000,0,1500
Maia,Morrill,M,712,894-1099,ATLANTIC,IA,50022,M,N,50000,7.8829904,0,80,0
Anshu,Clamen,F,913,884-7724,GALENA,KS,66739,S,N,20000,4.483333,2250,0,0
Jocelyne,Highnam,M,931,963-9324,SHELBYVILLE,TN,37160,S,Y,35000,0,0,0,0
Messaoud,Uppaluri,M,971,114-5488,JORDAN VALLEY,OR,97910,S,Y,10000,9,159,0,159
Bjarte,Meinke,F,410,894-3766,FREDERICK,MD,21701,M,Y,10000,4.75,0,4800,2400
Siau,Toussaint,M,401,643-5396,PROVIDENCE,RI,2902,M,Y,10000,0,0,0,0
Aya,Wechsung,M,909,932-1216,MOUNTAIN VIEW,CA,94042,S,N,95000,9.3,87,0,0
Atsushi,Blustein,F,701,785-8438,GRAND FORKS,ND,58202,S,Y,55000,2.3932838,3300,0,3300
Soumitra,Wetprasit,F,207,176-1377,THOMASTON,ME,4861,M,N,70000,8.5,0,5700,0
Catherine,Kamp,F,308,975-8765,OMAHA,NE,68179,S,Y,30000,6.84,103,0,103
Yoshide,Xiaoshan,M,801,763-5254,ESCALANTE,UT,84726,S,Y,65000,7,2475,0,2475
Vaclav,Fadous,M,402,109-3162,HOMER,NE,68030,S,Y,20000,5.685643,103,0,103
Francisco,Broos,M,202,945-5350,PARCEL RETURN SERVICE,DC,56965,S,N,20000,6.75,1370,0,0
Mana,Yeom,F,281,564-5834,NEW BADEN,TX,77870,M,N,60000,0,0,0,0
Anant,Nagamachi,M,917,674-9698,BRONX,NY,10462,M,Y,5000,4,0,0,1000
Mendel,Lambe,F,603,211-6318,LANCASTER,NH,3584,S,Y,70000,0,0,0,0
Biswanath,Valette,F,651,180-4043,YOUNG AMERICA,MN,55557,S,N,70000,7.85,3300,0,0
Dexter,Jutla,M,715,464-1076,NEOPIT,WI,54150,M,Y,80000,5.836415,0,1400,400
Tomaoo,Guerrieri,F,307,393-6987,TIE SIDING,WY,82084,M,N,5000,0,0,0,0
Yossi,Bannelier,M,907,819-3785,ADAK,AK,99546,M,Y,5000,0,0,0,0
Polly,Redys,F,316,146-3752,CLAY CENTER,KS,67432,S,N,25000,5.4666667,2250,0,0
Mien,Lavoie,F,559,387-8578,FRESNO,CA,93755,S,Y,80000,9.3,87,0,272
Moon,Broek,F,910,468-1369,ASHEVILLE,NC,28805,M,N,40000,6.571678,0,6600,0
Minghui,Kubota,M,508,612-5997,CHARLTON DEPOT,MA,1509,M,Y,80000,5.3,0,7150,1000
Wonjun,Reece,F,215,824-9790,ONO,PA,17077,S,Y,35000,3.07,0,0,0
Shao,Reece,M,508,565-6451,BOSTON,MA,2118,M,Y,5000,5.3,0,7150,1000
Kut,Heiner,F,281,372-5582,ECTOR,TX,75439,S,Y,95000,0,0,0,0
Kwangjo,Meilijson,M,615,990-1078,CHATTANOOGA,TN,37424,M,N,75000,0,0,0,0
Kermit,Niedderreiter,F,973,907-1720,PORT MONMOUTH,NJ,7758,S,Y,10000,1.4,1000,0,1500
Chongkye,Brunt,F,713,316-5101,AZLE,TX,76098,M,N,20000,0,0,0,0
Nevin,Frolund,F,505,219-1338,SANTA FE,NM,87505,S,N,45000,5.3,3300,0,0
Ayakannu,Zyryanov,F,410,750-3591,DUNDALK,MD,21222,S,N,60000,4.75,2400,0,0
Sarnath,Kurien,M,480,259-8828,PHOENIX,AZ,85065,M,Y,100000,4.265,0,4200,2300
Malee,Gold,M,603,289-7431,CONCORD,NH,3305,M,N,15000,0,0,0,0
Sylvian,Hinnebusch,M,939,925-8319,ADJUNTAS,PR,601,S,Y,45000,0,0,0,0
Loan,Gist,M,603,617-4373,PORTSMOUTH,NH,3801,S,N,65000,0,0,0,0
Hamad,Fleischanderl,F,907,968-8870,MARSHALL,AK,99585,M,N,50000,0,0,0,0
Ulises,Janardhan,M,941,979-6166,ORLANDO,FL,32832,M,Y,25000,0,0,0,0
Mariemma,Chmielinska,M,585,631-6958,PURLING,NY,12470,S,N,45000,4.2143292,0,0,0
Pascalin,Gartshore,F,410,776-1197,NEAVITT,MD,21652,M,N,65000,4.75,0,4800,0
Leslie,Corey,F,701,512-8369,FORBES,ND,58439,S,Y,80000,2.68309,3300,0,3300
Gultekin,Khamsi,M,878,369-1063,TIOGA,PA,16946,S,N,45000,3.07,0,0,0
Naeem,Waldschmidt,F,402,179-9102,ABIE,NE,68001,S,N,50000,6.84,103,0,0
Chabane,Halpin,M,270,108-6402,STRUNK,KY,42649,M,Y,45000,4.333333,0,40,20
Aelmut,Apperley,M,605,365-1514,FAITH,SD,57626,M,Y,15000,0,0,0,0
Noritaka,Justo,F,386,556-2132,TAMPA,FL,33604,S,N,15000,0,0,0,0
Jeong,Szepesvari,M,864,797-5711,SALTERS,SC,29590,M,Y,85000,7,0,6600,3300
Georgij,Schwertel,M,202,608-8576,WASHINGTON,DC,20507,M,Y,10000,4.5,0,2740,1370
Elben,Schewe,F,303,494-1071,COLORADO SPRINGS,CO,80913,M,N,80000,4.63,0,0,0
Hardeep,Regier,M,712,780-4815,WAPELLO,IA,52653,S,N,40000,6.339211,40,0,0
Premsyl,Trung,M,605,455-5272,FAITH,SD,57626,M,Y,70000,0,0,0,0
Tsutomu,Brutlag,F,763,630-5159,JASPER,MN,56144,S,N,85000,7.85,3300,0,0
Werther,Ritondale,M,251,777-3467,DECATUR,AL,35609,M,N,25000,5,0,3000,0
Nelson,Vijaykrishnan,M,503,138-5671,SALEM,OR,97305,M,N,45000,9,0,318,0
Besma,Christinaz,F,915,315-1131,DALLAS,TX,75367,M,Y,85000,0,0,0,0
Rastislav,Brock,F,571,135-9523,BARHAMSVILLE,VA,23011,M,N,40000,5.75,0,1800,0
Zarka,Kruse,M,920,162-5789,MILWAUKEE,WI,53233,S,Y,45000,5.228285,700,0,400
Christophe,Schuller,F,860,594-2013,SOUTH BRITAIN,CT,6487,S,N,60000,5,12750,0,0
Samudra,Ruthven,F,207,113-3380,HOWLAND,ME,4448,M,N,65000,8.5,0,5700,0
Ernst,Nonnengart,F,907,869-9859,NINILCHIK,AK,99639,M,Y,35000,0,0,0,0
Ard,Lindmark,F,603,777-1001,RUMNEY,NH,3266,M,N,10000,0,0,0,0
Gina,Rahavendra,M,740,872-1434,CONTINENTAL,OH,45831,S,N,15000,1.0439488,1300,0,0
Markku,Whitley,M,443,850-6499,BETHESDA,MD,20824,S,Y,75000,4.75,2400,0,2400
Annalina,Heyers,M,208,634-9658,FORT HALL,ID,83203,M,Y,5000,2.6903439,0,6600,3300
Ove,Lycett,F,630,303-1717,CORTLAND,IL,60112,M,N,85000,3,0,4000,0
Micheline,Rubsam,F,203,382-9572,CANAAN,CT,6018,M,Y,55000,5,0,24500,0
Hannah,Scheifler,F,304,160-4660,LOGAN,WV,25601,S,N,25000,4.05,2000,0,0
Meenakshy,Belo,F,701,715-4825,WIMBLEDON,ND,58492,S,Y,70000,2.5671675,3300,0,3300
Liv,Demmel,F,708,532-7352,GREENVIEW,IL,62642,M,Y,50000,3,0,4000,2000
Dugki,Philbin,F,913,497-1109,EUREKA,KS,67045,M,Y,45000,6.45,0,4500,2250
Melven,Rifa,M,423,332-6261,ELLENDALE,TN,38029,M,Y,70000,0,0,0,0
Normand,Dieng,M,910,412-7521,WINSTON SALEM,NC,27114,M,N,45000,6.6765733,0,6600,0
Laurence,Wolff,M,435,793-7780,CORINNE,UT,84307,S,N,15000,7,2475,0,0
Natalia,Strauss,M,402,538-4332,PHILLIPS,NE,68865,M,Y,45000,6.84,0,206,103
Haim,Furedi,F,773,165-9749,ANDALUSIA,IL,61232,S,N,5000,3,2000,0,0
Geraud,Krevner,F,769,155-5656,GULFPORT,MS,39503,S,N,60000,5,6000,0,0
Xipeng,Prunet,M,336,351-3901,ASHEVILLE,NC,28804,M,N,80000,7.410839,0,6600,0
Akida,Stanley,F,660,281-5197,LAMPE,MO,65681,S,N,5000,3.75,2100,0,0
Zhuopeng,Hadfield,F,503,124-4364,PORT ORFORD,OR,97465,M,N,70000,9,0,318,0
Husni,Busenberg,F,505,357-8332,TRUCHAS,NM,87578,M,N,30000,5.3,0,6600,0
Landon,Whiteleather,M,913,754-2100,PAWNEE ROCK,KS,67567,M,N,100000,6.45,0,4500,0
Bette,Szymczak,M,781,777-2635,BOSTON,MA,2114,S,Y,20000,5.3,3575,0,1000
Knuth,Gabbrieli,F,907,816-5308,ANCHORAGE,AK,99501,M,N,60000,0,0,0,0
Takaaki,Holager,F,301,204-3333,ROCKVILLE,MD,20852,S,N,95000,4.75,2400,0,0
Kirsty,Kubiatowicz,F,706,561-3383,BRUNSWICK,GA,31520,M,N,85000,6,0,5400,0
Xiaofa,Hellinck,M,307,601-1285,MEETEETSE,WY,82433,S,Y,80000,0,0,0,0
Kirsteen,Rohall,F,574,751-4344,LAPEL,IN,46051,S,Y,90000,3.4,1000,0,1000
Tomofumi,Kunieda,F,541,215-5544,SHERIDAN,OR,97378,S,N,40000,9,159,0,0
Giancarlo,Weinreich,M,860,811-1281,ESSEX,CT,6426,S,N,15000,5,12750,0,0
Fanya,Wavrik,F,914,113-9007,HICKSVILLE,NY,11802,M,N,20000,4.0695124,0,0,0
Fosca,Kandlur,M,202,766-3360,WASHINGTON,DC,20023,M,Y,20000,6.75,0,2740,1370
Avis,Matveev,M,701,497-2714,SYKESTON,ND,58486,M,Y,45000,2.2773614,0,6600,3300
Karon,Pelayo,M,606,396-1957,BANDANA,KY,42022,M,Y,95000,6,0,40,20
Darwyn,Seegmuller,M,774,223-3659,NORTH ATTLEBORO,MA,2760,M,Y,95000,5.3,0,7150,1000
Santi,Papadourakis,M,262,989-7253,PIGEON FALLS,WI,54760,S,N,15000,4.707031,700,0,0
Xua,Lauwereins,M,859,258-7088,EARLINGTON,KY,42410,S,N,40000,4.0555553,20,0,0
Baiju,Palomar,M,408,349-5080,BORON,CA,93596,S,Y,70000,9.3,87,0,272
Farooq,Sekino,M,802,275-4925,GRAFTON,VT,5146,S,N,100000,4.994672,3300,0,0
Magnus,Biran,F,361,144-9795,MURCHISON,TX,75778,S,Y,65000,0,0,0,0
Ingar,Noakes,M,203,108-7125,WEST HARTFORD,CT,6117,S,Y,60000,5,12750,0,0
Sheila,Providence,F,618,402-1759,FARMERSVILLE,IL,62533,S,Y,65000,3,2000,0,2000
Ingrid,Hagimont,M,207,696-4590,SEARSMONT,ME,4973,M,N,65000,8.5,0,5700,0
Pieter,Kakuta,F,317,950-9410,MIDLAND,IN,47445,S,N,35000,3.4,1000,0,0
Donko,Reiterman,M,865,205-6385,NEW JOHNSONVILLE,TN,37134,M,Y,90000,0,0,0,0
Kaizheng,Mahapatra,M,801,101-9077,SUMMIT,UT,84772,M,N,60000,7,0,4950,0
Dipanwita,Calmet,M,605,530-7548,SIOUX FALLS,SD,57107,S,Y,90000,0,0,0,0
Hollie,Brockman,M,580,872-7284,KENTON,OK,73946,M,N,65000,6.25,0,2000,0
Murthy,Burgess,M,802,616-6409,NORTH HERO,VT,5474,S,N,20000,3.6,3300,0,0
Giridharan,Coradeschi,M,515,188-6326,WINTHROP,IA,50682,M,Y,90000,8.98,0,80,40
Agenor,Glymour,F,808,924-9499,MILILANI,HI,96789,M,Y,75000,8.25,0,2080,1040
Erzsebet,Wavish,F,980,842-1098,ADVANCE,NC,27006,M,Y,50000,6.7814684,0,6600,3300
Glenna,Lucks,F,816,463-5282,SAINT JOSEPH,MO,64504,M,Y,80000,6,0,4200,1200
Sangho,Molyneaux,M,256,328-2743,GOSHEN,AL,36035,S,N,70000,5,1500,0,0
Hagit,Wyrostek,M,775,795-4696,LAS VEGAS,NV,89144,M,N,35000,0,0,0,0
Heeju,Halgason,M,218,732-4872,CEDAR,MN,55011,S,Y,70000,7.85,3300,0,3300
Inderpal,Seiwald,F,618,210-9526,ELLIS GROVE,IL,62241,S,N,95000,3,2000,0,0
Chane,Pinheiro,F,769,879-1584,GULFPORT,MS,39503,M,N,35000,5,0,12000,0
Hariolf,Hakonen,F,808,379-5216,PRINCEVILLE,HI,96722,S,Y,15000,3.743421,1040,0,1040
Dusanka,Struble,M,563,360-5581,CORWITH,IA,50430,M,Y,90000,8.98,0,80,40
Masayasu,Nouali,F,719,735-4054,RYE,CO,81069,S,N,95000,4.63,0,0,0
Taylor,Kappner,F,701,946-4082,FARGO,ND,58122,M,N,45000,2.2773614,0,6600,0
Gunilla,Rault,F,701,345-9256,SOURIS,ND,58783,S,N,15000,2.1,3300,0,0
Rain,Luef,F,301,708-4444,CHESAPEAKE BEACH,MD,20732,S,N,50000,4.75,2400,0,0
Mouloud,Knottenbelt,M,406,666-7166,WILLARD,MT,59354,S,Y,40000,6.9,1900,0,1900
Inhan,Lafont,F,769,261-2155,PONTOTOC,MS,38863,M,Y,15000,5,0,12000,1500
Lantzos,Merks,M,701,119-6176,LAKOTA,ND,58344,S,N,90000,2.7990127,3300,0,0
Charley,Koiso,M,979,616-7489,TULIA,TX,79088,S,Y,60000,0,0,0,0
Silvia,Gore,F,702,807-6265,LAS VEGAS,NV,89104,S,N,15000,0,0,0,0
Anu,Cosica,M,509,394-6463,PUYALLUP,WA,98373,M,N,25000,0,0,0,0
Aristotle,Temoshenko,M,843,987-8922,HANAHAN,SC,29410,M,N,55000,7,0,6600,0
Asmus,Gyimothy,M,281,574-3106,TULETA,TX,78162,M,Y,65000,0,0,0,0
Takashige,Goos,M,707,409-9961,SACRAMENTO,CA,94236,M,Y,20000,4.2297716,0,174,272
Joanthan,Spirn,F,907,301-4207,ANCHORAGE,AK,99510,S,N,25000,0,0,0,0
Kerryn,Karnin,M,304,836-5008,WEIRTON,WV,26062,M,Y,35000,4.75,0,4000,2000
Mitsuo,Syrotiuk,M,205,993-4104,WINFIELD,AL,35594,M,N,60000,5,0,3000,0
Ravin,Getta,F,205,978-1445,LEESBURG,AL,35983,M,N,50000,5,0,3000,0
Monvef,Vigna,M,307,726-2284,MERIDEN,WY,82081,M,N,35000,0,0,0,0
Annette,Perly,F,207,195-3777,BUSTINS ISLAND,ME,4013,S,N,10000,4.5857663,2850,0,0
Vinton,Karg,M,219,347-5766,LA CROSSE,IN,46348,M,Y,60000,3.4,0,2000,1000
Chaitanya,Ungar,M,303,436-4737,ARRIBA,CO,80804,M,N,40000,4.63,0,0,0
Naim,Samarati,F,562,892-9432,SACRAMENTO,CA,95816,M,N,15000,3.0493855,0,174,0
Xubo,Laubscher,M,805,516-5963,SAN DIEGO,CA,92129,S,N,75000,9.3,87,0,0
Belle,Hillebrand,M,228,145-1717,THOMASTOWN,MS,39171,M,Y,10000,5,0,12000,1500
Kanonluk,Csaba,F,205,379-1166,CLANTON,AL,35045,M,N,40000,5,0,3000,0
Danco,Flasterstein,F,928,494-2179,TUCSON,AZ,85757,M,Y,100000,4.265,0,4200,2300
Thimothy,Heuter,M,480,116-9608,SANDERS,AZ,86512,M,Y,60000,3.645,0,4200,2300
Masakatu,Hatakka,M,907,542-3378,NUNAM IQUA,AK,99666,S,N,60000,0,0,0,0
Egil,Rajamony,M,203,595-2698,MOOSUP,CT,6354,S,Y,90000,5,12750,0,0
Cathleen,Miczo,F,516,967-1601,NEW PALTZ,NY,12561,M,N,50000,4.243293,0,0,0
Les,Kermode,F,202,367-2219,WASHINGTON,DC,20201,M,Y,85000,9,0,2740,1370
Niel,Khalil,F,208,998-8145,MURRAY,ID,83874,M,Y,75000,7.8,0,6600,3300
Giang,Ustimenko,M,608,803-2555,SHEBOYGAN,WI,53081,S,Y,20000,4.7939067,700,0,400
Devin,Barriga,M,228,354-9854,MANTACHIE,MS,38855,S,N,75000,5,6000,0,0
Hira,Reiprich,M,573,430-5154,BEAUFORT,MO,63013,M,Y,35000,6,0,4200,1200
Rajkumar,Flich,F,770,190-7874,HADDOCK,GA,31033,M,N,65000,6,0,5400,0
Lenhart,Birch,M,413,257-5349,SANDWICH,MA,2563,S,N,50000,5.3,3575,0,0
Nathan,Nations,F,240,253-4529,CUMBERLAND,MD,21503,S,N,5000,4.75,2400,0,0
Vecheslav,Grohoski,M,206,159-9587,ETHEL,WA,98542,S,Y,15000,0,0,0,0
Dannie,Langtangen,F,318,941-1463,MORA,LA,71455,S,Y,80000,6,4500,0,1000
Subhodev,Robertson,F,207,495-1496,MILBRIDGE,ME,4658,S,Y,75000,8.5,2850,0,2850
Eduardo,Apostopopoulos,F,478,763-7599,ADRIAN,GA,31002,S,N,85000,6,2700,0,0
Pierto,Yahalom,M,202,375-8920,WASHINGTON,DC,20424,M,Y,70000,9,0,2740,1370
Zhigen,Cagley,M,775,693-8342,COYOTE SPRINGS,NV,89067,M,Y,50000,0,0,0,0
Parosh,Takaki,M,781,792-2993,SOUTH EGREMONT,MA,1258,M,N,95000,5.3,0,7150,0
Thyagarajan,Ingalls,F,802,725-5842,SOUTH BURLINGTON,VT,5403,S,Y,30000,3.6019895,3300,0,3300
Orin,Woit,M,402,333-6561,CROOKSTON,NE,69212,M,N,15000,4.7976766,0,206,0
Arthur,Melville,M,270,657-7480,LILY,KY,40740,S,N,20000,2.9444444,20,0,0
Vangelis,Bett,M,517,810-4753,NADEAU,MI,49863,M,N,30000,3.9,0,6200,0
Douadi,Grue,F,870,166-1211,PERRYVILLE,AR,72126,M,N,15000,3.773037,0,40,0
Fortune,Rowan,F,973,994-5612,GLEN GARDNER,NJ,8826,S,Y,5000,1.4,1000,0,1500
Shalesh,Hogan,M,317,270-6596,BOWLING GREEN,IN,47833,M,Y,40000,3.4,0,2000,1000
Roldolf,Crabtree,M,605,573-1136,WENTWORTH,SD,57075,M,N,15000,0,0,0,0
Demetrios,Peot,F,769,470-9635,RICHTON,MS,39476,S,N,65000,5,6000,0,0
Xiaoyu,Fayyad,F,337,461-8328,METAIRIE,LA,70006,S,Y,5000,2,4500,0,1000
Alf,Sterren,M,562,852-1606,SAN LEANDRO,CA,94579,S,Y,20000,4.2297716,87,0,272
Lidong,Milicic,M,252,108-5297,SALEMBURG,NC,28385,M,Y,35000,6.466783,0,6600,3300
Herhard,Driscoll,F,801,716-4177,MAGNA,UT,84044,M,N,75000,7,0,4950,0
Soheil,Aluja,F,939,903-6883,QUEBRADILLAS,PR,678,M,N,15000,0,0,0,0
Namhee,Kompanek,M,860,325-4565,EAST WINDSOR,CT,6088,S,Y,35000,5,12750,0,0
Bashar,Drewnowski,F,702,270-9771,LAMOILLE,NV,89828,M,Y,65000,0,0,0,0
Alois,Debuse,M,302,417-7268,DOVER,DE,19904,M,Y,60000,5.95,0,220,110
Jar,Goffman,F,252,323-4401,CHARLOTTE,NC,28234,S,N,40000,6.571678,3300,0,0
Fumino,McCallien,M,219,996-6858,SOUTH BEND,IN,46613,S,N,90000,3.4,1000,0,0
Mechtild,Bodagala,F,580,625-3840,SEMINOLE,OK,74818,S,N,50000,6.25,1000,0,0
Sangjyu,Bai,F,636,931-7744,BRUNSWICK,MO,65236,S,Y,10000,6,2100,0,1200
Vasanth,Calvo,M,602,924-2128,HUACHUCA CITY,AZ,85616,S,N,80000,3.955,2100,0,0
Randy,Ponceleon,M,501,169-5455,ROVER,AR,72860,M,Y,60000,7,0,40,20
Leland,Protzen,M,207,911-1427,GEORGETOWN,ME,4548,S,N,70000,8.5,2850,0,0
Hideo,Horspool,F,660,159-6420,KENNETT,MO,63857,S,N,60000,6,2100,0,0
Lunjiang,Mozdzynski,F,606,879-6543,COVINGTON,KY,41011,S,Y,35000,3.7777777,20,0,20
Philippa,Huchard,F,769,357-8020,BROOKHAVEN,MS,39601,M,N,80000,5,0,12000,0
Juhana,Skeel,F,603,754-8486,BERLIN,NH,3570,M,N,20000,0,0,0,0
Shuo,Ciardo,M,308,467-8376,MORSE BLUFF,NE,68648,S,N,85000,6.84,103,0,0
Bent,Wooldridge,M,302,423-4076,KENTON,DE,19955,M,Y,95000,5.95,0,220,110
Sixto,Woof,M,315,866-1037,SYRACUSE,NY,13219,S,N,25000,4.0984755,0,0,0
Sophie,Guttag,F,260,520-7847,MECCA,IN,47860,M,N,45000,3.4,0,2000,0
Mateo,Lauck,F,808,215-3406,KEAAU,HI,96749,M,Y,25000,5.546053,0,2080,1040
Gregg,Razaz,F,270,176-4815,PARK CITY,KY,42160,S,N,50000,4.611111,20,0,0
Stabislas,Bruma,F,435,366-1323,CACHE JUNCTION,UT,84304,S,Y,45000,7,2475,0,2475
Toralf,Kalp,F,434,304-5575,LYNCH STATION,VA,24571,S,N,25000,5.75,900,0,0
Maroin,Knightly,F,202,157-7250,WASHINGTON,DC,20307,S,N,60000,9,1370,0,0
Alselm,Raugh,F,860,534-7972,DANBURY,CT,6810,M,N,75000,5,0,24500,0
Mayford,Bhagavan,F,939,996-9079,SAN JUAN,PR,917,S,Y,30000,0,0,0,0
Courtland,Reps,F,989,216-5157,PERRONVILLE,MI,49873,S,Y,25000,3.9,3100,0,3100
Cormac,Olagunju,F,859,804-1755,OLMSTEAD,KY,42265,S,Y,25000,3.2222223,20,0,20
Foued,Canon,F,308,217-5143,NORTH LOUP,NE,68859,M,Y,35000,6.84,0,206,103
Naotaka,Denecker,M,501,784-3899,LITTLE ROCK,AR,72204,S,N,75000,7,20,0,0
Izumi,Hogstedt,F,863,129-5578,FORT LAUDERDALE,FL,33324,S,N,90000,0,0,0,0
Ravindranath,Deffuant,F,720,803-8848,LOMA,CO,81524,S,N,10000,4.63,0,0,0
DAIDA,Murtaugh,F,808,911-1052,HONOLULU,HI,96827,M,N,80000,8.25,0,2080,0
Ilaria,Pelecq,M,623,890-7169,CASHION,AZ,85329,S,Y,75000,3.8775,2100,0,2300
Verlynda,Pluym,M,620,959-5405,SIMPSON,KS,67478,S,Y,10000,3.5,2250,0,2250
Ria,Beshers,M,207,561-6616,NORTH BRIDGTON,ME,4057,M,N,40000,8.5,0,5700,0
Shelli,Mancey,M,906,215-4373,ELMIRA,MI,49730,S,N,15000,3.9,3100,0,0
Dietrich,Feinberg,F,802,403-5554,NEWFANE,VT,5345,S,N,10000,3.6,3300,0,0
Ala,Ehrhart,M,802,142-8778,SOUTH STRAFFORD,VT,5070,M,Y,60000,4.1988535,0,6600,3300
Xiaoqiang,Schlegel,M,563,848-3559,GARDEN GROVE,IA,50103,S,N,50000,7.8829904,40,0,0
Vivekananda,Zemerly,M,601,504-5101,MYRTLE,MS,38650,M,Y,70000,5,0,12000,1500
Sajid,Daga,F,505,889-1054,LAS CRUCES,NM,88006,M,Y,10000,3.2428572,0,6600,3300
